GridPosition,Stint,PitLap,StintLength,AvgAirTemp,AvgTrackTemp,DriverEncoded,TeamEncoded,TrackEncoded,Target
-1.660386049126034,-0.9886497301527027,-0.9132321068736133,-0.47509935452739704,-0.9775167343978934,-1.520040514026541,1.3470733347722539,1.223697182463154,-0.9470318706511107,3
-1.660386049126034,0.2500839742939462,0.19858952400620689,-0.2401357546211572,-0.9775167343978934,-1.520040514026541,1.3470733347722539,1.223697182463154,-0.9470318706511107,0
-1.660386049126034,1.4888176787405951,1.4339468916504516,-0.2401357546211572,-0.9775167343978934,-1.520040514026541,1.3470733347722539,1.223697182463154,-0.9470318706511107,3
-0.9709974035821264,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.9775167343978934,-1.520040514026541,0.1859448656861883,1.223697182463154,-0.9470318706511107,3
-0.9709974035821264,0.2500839742939462,-0.11024981790485427,0.0731490452538293,-0.9775167343978934,-1.520040514026541,0.1859448656861883,1.223697182463154,-0.9470318706511107,0
-0.9709974035821264,1.4888176787405951,1.3721790232682394,-0.16181455465241057,-0.9775167343978934,-1.520040514026541,0.1859448656861883,1.223697182463154,-0.9470318706511107,3
-1.1433445649681033,-0.9886497301527027,-0.9132321068736133,-0.7100629544336369,-0.9775167343978934,-1.520040514026541,0.766509100229221,-0.8516932389943549,-0.9470318706511107,3
-1.1433445649681033,0.2500839742939462,0.01328591885957019,1.561251844660015,-0.9775167343978934,-1.520040514026541,0.766509100229221,-0.8516932389943549,-0.9470318706511107,0
-1.4880388877400572,-0.9886497301527027,-0.9132321068736133,-0.9450265543398767,-0.9775167343978934,-1.520040514026541,-0.3946193688568445,-0.8516932389943549,-0.9470318706511107,3
-1.4880388877400572,0.2500839742939462,-0.1720176862870665,1.7962154445662548,-0.9775167343978934,-1.520040514026541,-0.3946193688568445,-0.8516932389943549,-0.9470318706511107,0
-1.3156917263540802,-0.9886497301527027,-0.9132321068736133,-0.9450265543398767,-0.9775167343978934,-1.520040514026541,0.6213680415934629,0.5319003753106509,-0.9470318706511107,3
-1.3156917263540802,0.2500839742939462,-0.1720176862870665,1.7962154445662548,-0.9775167343978934,-1.520040514026541,0.6213680415934629,0.5319003753106509,-0.9470318706511107,0
-0.6263030808101726,-0.9886497301527027,-0.9132321068736133,-0.7883841544023835,-0.9775167343978934,-1.520040514026541,-0.10433725158532813,0.18600197173439953,-0.9470318706511107,3
-0.6263030808101726,0.2500839742939462,-0.048481949522642044,1.6395730446287617,-0.9775167343978934,-1.520040514026541,-0.10433725158532813,0.18600197173439953,-0.9470318706511107,0
-0.28160875803821883,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.9775167343978934,-1.520040514026541,-0.8300425447641191,0.5319003753106509,-0.9470318706511107,3
-0.28160875803821883,0.2500839742939462,-0.11024981790485427,1.7178942445975083,-0.9775167343978934,-1.520040514026541,-0.8300425447641191,0.5319003753106509,-0.9470318706511107,0
-0.4539559194241957,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.9775167343978934,-1.520040514026541,0.3310859243219465,0.18600197173439953,-0.9470318706511107,3
-0.4539559194241957,0.2500839742939462,-0.11024981790485427,1.7178942445975083,-0.9775167343978934,-1.520040514026541,0.3310859243219465,0.18600197173439953,-0.9470318706511107,0
-0.7986502421961496,-0.9886497301527027,-0.9132321068736133,-0.6317417544648902,-0.9775167343978934,-1.520040514026541,-1.7008888965786684,-1.1975916425706064,-0.9470318706511107,3
-0.7986502421961496,0.2500839742939462,0.07505378724178242,1.4829306446912685,-0.9775167343978934,-1.520040514026541,-1.7008888965786684,-1.1975916425706064,-0.9470318706511107,0
0.23543272611971186,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.9775167343978934,-1.520040514026541,1.0567912175007375,-1.1975916425706064,-0.9470318706511107,3
0.23543272611971186,0.2500839742939462,-0.29555342305149096,1.952857844503748,-0.9775167343978934,-1.520040514026541,1.0567912175007375,-1.1975916425706064,-0.9470318706511107,0
1.0971685330495964,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.9775167343978934,-1.520040514026541,1.492214393408012,-0.15989643184185193,-0.9470318706511107,3
1.0971685330495964,0.2500839742939462,-0.29555342305149096,1.8745366445350016,-0.9775167343978934,-1.520040514026541,1.492214393408012,-0.15989643184185193,-0.9470318706511107,0
0.7524742102776426,-0.9886497301527027,-0.9132321068736133,-0.9450265543398767,-0.9775167343978934,-1.520040514026541,-0.24947831022108632,-0.5057948354181034,-0.9470318706511107,3
0.7524742102776426,0.2500839742939462,-0.1720176862870665,1.7178942445975083,-0.9775167343978934,-1.520040514026541,-0.24947831022108632,-0.5057948354181034,-0.9470318706511107,0
0.5801270488916657,-0.9886497301527027,-0.9132321068736133,-0.7883841544023835,-0.9775167343978934,-1.520040514026541,0.47622698295770466,0.8777987788869025,-0.9470318706511107,3
0.5801270488916657,0.2500839742939462,-0.048481949522642044,-0.08349335468366394,-0.9775167343978934,-1.520040514026541,0.47622698295770466,0.8777987788869025,-0.9470318706511107,0
0.5801270488916657,1.4888176787405951,1.310411154886027,-0.16181455465241057,-0.9775167343978934,-1.520040514026541,0.47622698295770466,0.8777987788869025,-0.9470318706511107,3
0.06308556473373496,-0.9886497301527027,-0.9132321068736133,-0.7100629544336369,-0.9775167343978934,-1.520040514026541,1.2019322761364957,0.8777987788869025,-0.9470318706511107,3
0.06308556473373496,0.2500839742939462,0.01328591885957019,1.4829306446912685,-0.9775167343978934,-1.520040514026541,1.2019322761364957,0.8777987788869025,-0.9470318706511107,0
0.4077798875056888,-0.9886497301527027,-0.9132321068736133,-0.6317417544648902,-0.9775167343978934,-1.520040514026541,-1.8460299552144266,1.5695955860394053,-0.9470318706511107,3
0.4077798875056888,0.2500839742939462,0.07505378724178242,1.4046094447225217,-0.9775167343978934,-1.520040514026541,-1.8460299552144266,1.5695955860394053,-0.9470318706511107,0
-0.10926159665224193,-0.9886497301527027,-0.9132321068736133,-1.7282385540273428,-0.9775167343978934,-1.520040514026541,-0.6849014861283609,-0.5057948354181034,-0.9470318706511107,3
-0.10926159665224193,0.2500839742939462,-0.7896963701091889,1.3262882447537752,-0.9775167343978934,-1.520040514026541,-0.6849014861283609,-0.5057948354181034,-0.9470318706511107,0
-0.10926159665224193,1.4888176787405951,1.6810183651793005,-0.6317417544648902,-0.9775167343978934,-1.520040514026541,-0.6849014861283609,-0.5057948354181034,-0.9470318706511107,3
1.4418628558215503,-0.9886497301527027,-0.9132321068736133,-1.0233477543086233,-0.9775167343978934,-1.520040514026541,0.04080380705043008,-1.5434900461468577,-0.9470318706511107,3
1.4418628558215503,0.2500839742939462,-0.23378555466927875,1.7962154445662548,-0.9775167343978934,-1.520040514026541,0.04080380705043008,-1.5434900461468577,-0.9470318706511107,0
1.614210017207527,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.9775167343978934,-1.520040514026541,-0.9751836033998773,-1.5434900461468577,-0.9470318706511107,3
1.614210017207527,0.2500839742939462,-0.11024981790485427,0.6213974450350557,-0.9775167343978934,-1.520040514026541,-0.9751836033998773,-1.5434900461468577,-0.9470318706511107,0
1.614210017207527,1.4888176787405951,1.804554101943725,-0.7883841544023835,-0.9775167343978934,-1.520040514026541,-0.9751836033998773,-1.5434900461468577,-0.9470318706511107,3
0.9248213716636194,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.9775167343978934,-1.520040514026541,-1.410606779307152,-0.15989643184185193,-0.9470318706511107,3
0.9248213716636194,0.2500839742939462,-0.11024981790485427,1.6395730446287617,-0.9775167343978934,-1.520040514026541,-1.410606779307152,-0.15989643184185193,-0.9470318706511107,0
1.2695156944355732,-0.9886497301527027,-0.9132321068736133,-1.0233477543086233,-0.9775167343978934,-1.520040514026541,0.9116501588649792,1.5695955860394053,-0.9470318706511107,3
1.2695156944355732,0.2500839742939462,-0.23378555466927875,0.543076245066309,-0.9775167343978934,-1.520040514026541,0.9116501588649792,1.5695955860394053,-0.9470318706511107,0
1.2695156944355732,1.4888176787405951,1.6192504967970882,-0.6317417544648902,-0.9775167343978934,-1.520040514026541,0.9116501588649792,1.5695955860394053,-0.9470318706511107,3
-1.660386049126034,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,1.3470733347722539,1.223697182463154,1.2766948635992823,2
-1.660386049126034,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,1.3470733347722539,1.223697182463154,1.2766948635992823,0
1.2695156944355732,-0.9886497301527027,-0.9132321068736133,-1.7282385540273428,0.41630310935034315,-0.5260986116971578,-0.9751836033998773,-1.5434900461468577,1.2766948635992823,2
-1.3156917263540802,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.1859448656861883,1.223697182463154,1.2766948635992823,2
-1.3156917263540802,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,0.1859448656861883,1.223697182463154,1.2766948635992823,0
-1.1433445649681033,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-1.7008888965786684,-1.1975916425706064,1.2766948635992823,2
-1.1433445649681033,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,-1.7008888965786684,-1.1975916425706064,1.2766948635992823,0
-1.4880388877400572,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-0.3946193688568445,-0.8516932389943549,1.2766948635992823,2
-1.4880388877400572,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,-0.3946193688568445,-0.8516932389943549,1.2766948635992823,0
-0.10926159665224193,-0.9886497301527027,-0.9132321068736133,-1.33663255418361,0.41630310935034315,-0.5260986116971578,1.0567912175007375,-1.1975916425706064,1.2766948635992823,2
1.4418628558215503,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.9116501588649792,1.5695955860394053,1.2766948635992823,2
1.4418628558215503,0.2500839742939462,-0.41908915981591544,1.4829306446912685,0.41630310935034315,-0.5260986116971578,0.9116501588649792,1.5695955860394053,1.2766948635992823,0
0.4077798875056888,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-0.24947831022108632,-0.5057948354181034,1.2766948635992823,2
0.4077798875056888,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,-0.24947831022108632,-0.5057948354181034,1.2766948635992823,0
-0.28160875803821883,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,1.2019322761364957,0.8777987788869025,1.2766948635992823,2
-0.28160875803821883,0.2500839742939462,-0.41908915981591544,1.4829306446912685,0.41630310935034315,-0.5260986116971578,1.2019322761364957,0.8777987788869025,1.2766948635992823,0
0.23543272611971186,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-1.8460299552144266,1.5695955860394053,1.2766948635992823,2
0.23543272611971186,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,-1.8460299552144266,1.5695955860394053,1.2766948635992823,0
1.614210017207527,-0.9886497301527027,-0.9132321068736133,1.4046094447225217,0.41630310935034315,-0.5260986116971578,1.492214393408012,-0.15989643184185193,1.2766948635992823,2
1.614210017207527,0.2500839742939462,1.6810183651793005,-1.1799901542461166,0.41630310935034315,-0.5260986116971578,1.492214393408012,-0.15989643184185193,1.2766948635992823,3
0.7524742102776426,-0.9886497301527027,-0.9132321068736133,0.7780398449725489,0.41630310935034315,-0.5260986116971578,-0.6849014861283609,-0.5057948354181034,1.2766948635992823,2
0.7524742102776426,0.2500839742939462,1.1868754181216026,-0.47509935452739704,0.41630310935034315,-0.5260986116971578,-0.6849014861283609,-0.5057948354181034,1.2766948635992823,0
0.5801270488916657,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.47622698295770466,0.8777987788869025,1.2766948635992823,2
0.5801270488916657,0.2500839742939462,-0.41908915981591544,1.4829306446912685,0.41630310935034315,-0.5260986116971578,0.47622698295770466,0.8777987788869025,1.2766948635992823,0
1.0971685330495964,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.04080380705043008,-1.5434900461468577,1.2766948635992823,2
1.0971685330495964,0.2500839742939462,-0.41908915981591544,1.4829306446912685,0.41630310935034315,-0.5260986116971578,0.04080380705043008,-1.5434900461468577,1.2766948635992823,0
0.06308556473373496,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-1.5557478379429102,-0.8516932389943549,1.2766948635992823,3
0.06308556473373496,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,-1.5557478379429102,-0.8516932389943549,1.2766948635992823,0
-0.7986502421961496,-0.9886497301527027,-0.9132321068736133,1.0913246448475353,0.41630310935034315,-0.5260986116971578,-0.10433725158532813,0.18600197173439953,1.2766948635992823,2
-0.7986502421961496,0.2500839742939462,1.4339468916504516,-0.7883841544023835,0.41630310935034315,-0.5260986116971578,-0.10433725158532813,0.18600197173439953,1.2766948635992823,3
-0.4539559194241957,-0.9886497301527027,-0.9132321068736133,1.0130034448787888,0.41630310935034315,-0.5260986116971578,-0.8300425447641191,0.5319003753106509,1.2766948635992823,2
-0.4539559194241957,0.2500839742939462,1.3721790232682394,-0.7100629544336369,0.41630310935034315,-0.5260986116971578,-0.8300425447641191,0.5319003753106509,1.2766948635992823,3
-0.6263030808101726,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.6213680415934629,0.5319003753106509,1.2766948635992823,2
-0.6263030808101726,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,0.6213680415934629,0.5319003753106509,1.2766948635992823,0
0.9248213716636194,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,-1.410606779307152,-0.15989643184185193,1.2766948635992823,3
0.9248213716636194,0.2500839742939462,-0.41908915981591544,0.3864338451288158,0.41630310935034315,-0.5260986116971578,-1.410606779307152,-0.15989643184185193,1.2766948635992823,0
0.9248213716636194,1.4888176787405951,1.310411154886027,-0.7100629544336369,0.41630310935034315,-0.5260986116971578,-1.410606779307152,-0.15989643184185193,1.2766948635992823,3
-0.9709974035821264,-0.9886497301527027,-0.9132321068736133,-1.2583113542148632,0.41630310935034315,-0.5260986116971578,0.3310859243219465,0.18600197173439953,1.2766948635992823,2
-0.9709974035821264,0.2500839742939462,-0.41908915981591544,1.561251844660015,0.41630310935034315,-0.5260986116971578,0.3310859243219465,0.18600197173439953,1.2766948635992823,0
-1.660386049126034,-0.9886497301527027,-0.9132321068736133,-0.7883841544023835,-0.898858275992296,-0.751470421006368,1.3470733347722539,1.223697182463154,-0.3116813751509984,2
-1.660386049126034,0.2500839742939462,-0.048481949522642044,1.561251844660015,-0.898858275992296,-0.751470421006368,1.3470733347722539,1.223697182463154,-0.3116813751509984,0
0.7524742102776426,-0.9886497301527027,-0.9132321068736133,-0.9450265543398767,-0.898858275992296,-0.751470421006368,-0.9751836033998773,-1.5434900461468577,-0.3116813751509984,2
0.7524742102776426,0.2500839742939462,-0.1720176862870665,0.30811264516006914,-0.898858275992296,-0.751470421006368,-0.9751836033998773,-1.5434900461468577,-0.3116813751509984,0
0.7524742102776426,1.4888176787405951,1.495714760032664,-0.3967781545586504,-0.898858275992296,-0.751470421006368,-0.9751836033998773,-1.5434900461468577,-0.3116813751509984,2
-1.4880388877400572,-0.9886497301527027,-0.9132321068736133,-0.7883841544023835,-0.898858275992296,-0.751470421006368,0.1859448656861883,1.223697182463154,-0.3116813751509984,2
-1.4880388877400572,0.2500839742939462,-0.048481949522642044,1.561251844660015,-0.898858275992296,-0.751470421006368,0.1859448656861883,1.223697182463154,-0.3116813751509984,0
-1.3156917263540802,-0.9886497301527027,-0.9132321068736133,-0.9450265543398767,-0.898858275992296,-0.751470421006368,-1.7008888965786684,-1.1975916425706064,-0.3116813751509984,2
-1.3156917263540802,0.2500839742939462,-0.1720176862870665,-0.8667053543711302,-0.898858275992296,-0.751470421006368,-1.7008888965786684,-1.1975916425706064,-0.3116813751509984,0
-1.3156917263540802,1.4888176787405951,0.5691967342994803,-0.2401357546211572,-0.898858275992296,-0.751470421006368,-1.7008888965786684,-1.1975916425706064,-0.3116813751509984,3
-1.3156917263540802,2.727551383187244,1.804554101943725,-0.7883841544023835,-0.898858275992296,-0.751470421006368,-1.7008888965786684,-1.1975916425706064,-0.3116813751509984,2
-0.7986502421961496,-0.9886497301527027,-0.9132321068736133,-0.16181455465241057,-0.898858275992296,-0.751470421006368,-0.3946193688568445,-0.8516932389943549,-0.3116813751509984,2
-0.7986502421961496,0.2500839742939462,0.44566099753505584,0.934682244910042,-0.898858275992296,-0.751470421006368,-0.3946193688568445,-0.8516932389943549,-0.3116813751509984,0
0.06308556473373496,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.898858275992296,-0.751470421006368,1.0567912175007375,-1.1975916425706064,-0.3116813751509984,3
0.06308556473373496,0.2500839742939462,-0.29555342305149096,-0.8667053543711302,-0.898858275992296,-0.751470421006368,1.0567912175007375,-1.1975916425706064,-0.3116813751509984,2
0.06308556473373496,1.4888176787405951,0.44566099753505584,-1.4149537541523565,-0.898858275992296,-0.751470421006368,1.0567912175007375,-1.1975916425706064,-0.3116813751509984,0
0.06308556473373496,2.727551383187244,0.754500339446117,-1.1016689542773699,-0.898858275992296,-0.751470421006368,1.0567912175007375,-1.1975916425706064,-0.3116813751509984,2
0.06308556473373496,3.966285087633893,1.310411154886027,-0.16181455465241057,-0.898858275992296,-0.751470421006368,1.0567912175007375,-1.1975916425706064,-0.3116813751509984,0
1.614210017207527,-0.9886497301527027,-0.9132321068736133,-0.8667053543711302,-0.898858275992296,-0.751470421006368,0.9116501588649792,1.5695955860394053,-0.3116813751509984,3
1.614210017207527,0.2500839742939462,-0.11024981790485427,-0.8667053543711302,-0.898858275992296,-0.751470421006368,0.9116501588649792,1.5695955860394053,-0.3116813751509984,2
1.614210017207527,1.4888176787405951,0.6309646026816925,0.6997186450038022,-0.898858275992296,-0.751470421006368,0.9116501588649792,1.5695955860394053,-0.3116813751509984,0
1.0971685330495964,-0.9886497301527027,-0.9132321068736133,0.30811264516006914,-0.898858275992296,-0.751470421006368,-0.24947831022108632,-0.5057948354181034,-0.3116813751509984,0
1.0971685330495964,0.2500839742939462,0.8162682078283292,0.4647550450975624,-0.898858275992296,-0.751470421006368,-0.24947831022108632,-0.5057948354181034,-0.3116813751509984,2
1.4418628558215503,-0.9886497301527027,-0.9132321068736133,-1.1799901542461166,-0.898858275992296,-0.751470421006368,1.2019322761364957,0.8777987788869025,-0.3116813751509984,3
1.4418628558215503,0.2500839742939462,-0.3573212914337032,-0.6317417544648902,-0.898858275992296,-0.751470421006368,1.2019322761364957,0.8777987788869025,-0.3116813751509984,2
1.4418628558215503,1.4888176787405951,0.5691967342994803,-1.493274954121103,-0.898858275992296,-0.751470421006368,1.2019322761364957,0.8777987788869025,-0.3116813751509984,0
0.5801270488916657,-0.9886497301527027,-0.9132321068736133,-0.005172154714917324,-0.898858275992296,-0.751470421006368,-1.8460299552144266,1.5695955860394053,-0.3116813751509984,2
0.5801270488916657,0.2500839742939462,0.5691967342994803,0.7780398449725489,-0.898858275992296,-0.751470421006368,-1.8460299552144266,1.5695955860394053,-0.3116813751509984,0
0.9248213716636194,-0.9886497301527027,-0.9132321068736133,-1.1799901542461166,-0.898858275992296,-0.751470421006368,1.492214393408012,-0.15989643184185193,-0.3116813751509984,2
0.9248213716636194,0.2500839742939462,-0.3573212914337032,0.6997186450038022,-0.898858275992296,-0.751470421006368,1.492214393408012,-0.15989643184185193,-0.3116813751509984,0
0.9248213716636194,1.4888176787405951,1.6192504967970882,-0.5534205544961437,-0.898858275992296,-0.751470421006368,1.492214393408012,-0.15989643184185193,-0.3116813751509984,3
-0.28160875803821883,-0.9886497301527027,-0.9132321068736133,-1.1799901542461166,-0.898858275992296,-0.751470421006368,-0.6849014861283609,-0.5057948354181034,-0.3116813751509984,2
-0.28160875803821883,0.2500839742939462,-0.3573212914337032,1.952857844503748,-0.898858275992296,-0.751470421006368,-0.6849014861283609,-0.5057948354181034,-0.3116813751509984,0
0.23543272611971186,-0.9886497301527027,-0.9132321068736133,0.7780398449725489,-0.898858275992296,-0.751470421006368,0.47622698295770466,0.8777987788869025,-0.3116813751509984,2
0.4077798875056888,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.898858275992296,-0.751470421006368,0.04080380705043008,-1.5434900461468577,-0.3116813751509984,2
0.4077798875056888,0.2500839742939462,-0.29555342305149096,1.8745366445350016,-0.898858275992296,-0.751470421006368,0.04080380705043008,-1.5434900461468577,-0.3116813751509984,0
-1.1433445649681033,-0.9886497301527027,-0.9132321068736133,-0.08349335468366394,-0.898858275992296,-0.751470421006368,-0.10433725158532813,0.18600197173439953,-0.3116813751509984,2
-1.1433445649681033,0.2500839742939462,0.5074288659172681,0.8563610449412955,-0.898858275992296,-0.751470421006368,-0.10433725158532813,0.18600197173439953,-0.3116813751509984,0
1.2695156944355732,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.898858275992296,-0.751470421006368,-0.8300425447641191,0.5319003753106509,-0.3116813751509984,3
1.2695156944355732,0.2500839742939462,-0.29555342305149096,-0.8667053543711302,-0.898858275992296,-0.751470421006368,-0.8300425447641191,0.5319003753106509,-0.3116813751509984,2
1.2695156944355732,1.4888176787405951,0.44566099753505584,0.934682244910042,-0.898858275992296,-0.751470421006368,-0.8300425447641191,0.5319003753106509,-0.3116813751509984,0
-0.6263030808101726,-0.9886497301527027,-0.9132321068736133,-0.47509935452739704,-0.898858275992296,-0.751470421006368,0.766509100229221,-0.8516932389943549,-0.3116813751509984,2
-0.6263030808101726,0.2500839742939462,0.19858952400620689,1.2479670447850286,-0.898858275992296,-0.751470421006368,0.766509100229221,-0.8516932389943549,-0.3116813751509984,0
-0.4539559194241957,-0.9886497301527027,-0.9132321068736133,-0.005172154714917324,-0.898858275992296,-0.751470421006368,0.6213680415934629,0.5319003753106509,-0.3116813751509984,2
-0.4539559194241957,0.2500839742939462,0.5691967342994803,0.7780398449725489,-0.898858275992296,-0.751470421006368,0.6213680415934629,0.5319003753106509,-0.3116813751509984,0
-0.10926159665224193,-0.9886497301527027,-0.9132321068736133,-1.1016689542773699,-0.898858275992296,-0.751470421006368,-1.410606779307152,-0.15989643184185193,-0.3116813751509984,2
